Egg,Larva,Pupa,Fertile Male Adult,Fertile Female Adult,Sterile Male Adult,Sterile Female Adult,Mated Female Adult,Time
9976.0,9129.0,3570.0,5274.0,1815.0,0.0,0.0,3470.0,65
9992.0,9188.0,3576.0,5757.0,1968.0,0.0,0.0,3873.0,66
9998.0,9220.0,3595.0,6181.0,2031.0,0.0,0.0,4381.0,67
9999.0,9247.0,3622.0,6717.0,2090.0,0.0,0.0,4763.0,68
9994.0,9217.0,3729.0,7171.0,2085.0,0.0,0.0,5194.0,69
9986.0,9218.0,3630.0,7478.0,2165.0,0.0,0.0,5610.0,70
9984.0,9159.0,3648.0,8081.0,2196.0,0.0,0.0,5913.0,71
9999.0,9090.0,3667.0,8456.0,2256.0,0.0,0.0,6457.0,72
9997.0,9178.0,3614.0,8813.0,2217.0,0.0,0.0,6882.0,73
9989.0,9278.0,3605.0,9239.0,2203.0,0.0,0.0,7207.0,74
9999.0,9141.0,3670.0,9599.0,2284.0,0.0,0.0,7642.0,75
9990.0,9107.0,3658.0,9853.0,2210.0,0.0,0.0,7967.0,76
9999.0,9118.0,3736.0,10156.0,2366.0,0.0,0.0,8236.0,77
9994.0,9216.0,3657.0,10231.0,2251.0,0.0,0.0,8512.0,78
9997.0,9147.0,3708.0,10658.0,2269.0,0.0,0.0,8816.0,79
9999.0,9123.0,3679.0,10898.0,2306.0,0.0,0.0,9092.0,80
9996.0,9226.0,3643.0,11103.0,2319.0,0.0,0.0,9319.0,81
9999.0,9278.0,3675.0,11219.0,2301.0,0.0,0.0,9593.0,82
9999.0,9109.0,3716.0,11446.0,2301.0,0.0,0.0,9746.0,83
9991.0,9167.0,3728.0,11607.0,2322.0,0.0,0.0,9975.0,84
9999.0,9206.0,3749.0,11809.0,2342.0,0.0,0.0,10212.0,85
9992.0,9054.0,3735.0,11806.0,2292.0,0.0,0.0,10345.0,86
9999.0,9210.0,3609.0,11874.0,2394.0,0.0,0.0,10568.0,87
9999.0,9162.0,3684.0,12077.0,2381.0,0.0,0.0,10691.0,88
9988.0,9120.0,3590.0,12325.0,2349.0,0.0,0.0,10882.0,89
9996.0,9164.0,3530.0,12214.0,2414.0,0.0,0.0,10887.0,90
9998.0,9224.0,3638.0,12428.0,2372.0,0.0,0.0,11030.0,91
9992.0,9144.0,3681.0,12488.0,2315.0,0.0,0.0,11102.0,92
9992.0,9077.0,3737.0,12400.0,2338.0,0.0,0.0,11270.0,93
9987.0,9059.0,3768.0,12409.0,2369.0,0.0,0.0,11516.0,94
9995.0,9187.0,3664.0,12584.0,2309.0,0.0,0.0,11443.0,95
9999.0,9182.0,3632.0,12469.0,2324.0,0.0,0.0,11471.0,96
9998.0,9200.0,3593.0,12596.0,2334.0,0.0,0.0,11318.0,97
9992.0,9206.0,3605.0,12586.0,2327.0,0.0,0.0,11476.0,98
9985.0,9216.0,3625.0,12571.0,2255.0,0.0,0.0,11538.0,99
9995.0,9208.0,3679.0,12652.0,2336.0,0.0,0.0,11603.0,100
9990.0,9225.0,3758.0,12585.0,2344.0,0.0,0.0,11555.0,101
9999.0,9119.0,3793.0,12823.0,2301.0,0.0,0.0,11578.0,102
9993.0,9157.0,3701.0,12436.0,2307.0,0.0,0.0,11616.0,103
9999.0,9192.0,3660.0,12824.0,2362.0,0.0,0.0,11601.0,104
9996.0,9161.0,3630.0,12682.0,2283.0,0.0,0.0,11793.0,105
9999.0,9205.0,3659.0,12690.0,2227.0,0.0,0.0,11603.0,106
9999.0,9251.0,3655.0,12791.0,2403.0,0.0,0.0,11746.0,107
9999.0,9218.0,3673.0,12847.0,2346.0,0.0,0.0,11714.0,108
9999.0,9208.0,3685.0,12734.0,2316.0,0.0,0.0,11714.0,109
9999.0,9177.0,3680.0,12848.0,2383.0,0.0,0.0,11773.0,110
9998.0,9307.0,3621.0,12708.0,2340.0,0.0,0.0,11799.0,111
9999.0,9270.0,3628.0,12610.0,2347.0,0.0,0.0,11910.0,112
9996.0,9169.0,3627.0,12747.0,2321.0,0.0,0.0,11841.0,113
9999.0,9089.0,3694.0,12840.0,2325.0,0.0,0.0,11873.0,114
9999.0,9027.0,3707.0,12775.0,2289.0,0.0,0.0,11860.0,115
9999.0,9164.0,3593.0,12643.0,2399.0,0.0,0.0,11716.0,116
9999.0,9274.0,3598.0,12820.0,2352.0,0.0,0.0,11656.0,117
9999.0,9268.0,3633.0,12888.0,2393.0,0.0,0.0,11640.0,118
9992.0,9251.0,3725.0,12646.0,2325.0,0.0,0.0,11573.0,119
9999.0,9248.0,3696.0,12730.0,2290.0,0.0,0.0,11808.0,120
9998.0,9200.0,3696.0,12826.0,2279.0,0.0,0.0,11760.0,121
9987.0,9273.0,3672.0,12708.0,2288.0,0.0,0.0,11788.0,122
9999.0,9160.0,3660.0,12726.0,2332.0,0.0,0.0,11730.0,123
9995.0,9156.0,3693.0,12523.0,2309.0,0.0,0.0,11718.0,124
9984.0,9206.0,3707.0,12788.0,2368.0,0.0,0.0,11855.0,125
9997.0,9220.0,3723.0,12801.0,2389.0,0.0,0.0,11742.0,126
9999.0,9211.0,3696.0,12857.0,2352.0,0.0,0.0,11820.0,127
9997.0,9255.0,3608.0,12647.0,2386.0,0.0,0.0,12009.0,128
9990.0,9169.0,3721.0,12716.0,2323.0,0.0,0.0,11922.0,129
9999.0,9137.0,3688.0,12786.0,2397.0,0.0,0.0,11859.0,130
9992.0,9106.0,3629.0,12699.0,2336.0,0.0,0.0,11808.0,131
9995.0,9150.0,3684.0,12669.0,2373.0,0.0,0.0,12172.0,132
9998.0,9109.0,3707.0,12694.0,2312.0,0.0,0.0,11752.0,133
9995.0,9078.0,3698.0,12614.0,2266.0,0.0,0.0,11833.0,134
9998.0,9084.0,3685.0,12844.0,2441.0,0.0,0.0,11959.0,135
9999.0,9143.0,3602.0,12752.0,2437.0,0.0,0.0,11928.0,136
9991.0,9173.0,3547.0,12714.0,2344.0,0.0,0.0,11935.0,137
9999.0,9192.0,3573.0,12768.0,2317.0,0.0,0.0,12053.0,138
9995.0,9214.0,3580.0,12700.0,2333.0,0.0,0.0,11911.0,139
9998.0,9221.0,3578.0,12770.0,2377.0,0.0,0.0,11906.0,140
9999.0,9246.0,3627.0,12914.0,2333.0,0.0,0.0,11821.0,141
9997.0,9260.0,3594.0,12651.0,2337.0,0.0,0.0,11897.0,142
9999.0,9165.0,3601.0,12608.0,2345.0,0.0,0.0,11975.0,143
9999.0,9225.0,3660.0,12728.0,2305.0,0.0,0.0,11777.0,144
9999.0,9330.0,3672.0,12745.0,2313.0,0.0,0.0,11776.0,145
9994.0,9322.0,3614.0,12767.0,2371.0,0.0,0.0,11901.0,146
9999.0,9285.0,3657.0,12702.0,2279.0,0.0,0.0,11725.0,147
9994.0,9356.0,3725.0,12702.0,2315.0,0.0,0.0,11801.0,148
9995.0,9241.0,3692.0,12628.0,2328.0,0.0,0.0,11774.0,149
9996.0,9227.0,3642.0,12678.0,2338.0,0.0,0.0,11807.0,150
9998.0,9248.0,3674.0,12780.0,2290.0,0.0,0.0,11746.0,151
9999.0,9319.0,3663.0,12933.0,2400.0,0.0,0.0,11795.0,152
9994.0,9237.0,3723.0,12861.0,2265.0,0.0,0.0,11807.0,153
9998.0,9178.0,3747.0,12768.0,2309.0,0.0,0.0,11835.0,154
9991.0,9231.0,3707.0,12772.0,2272.0,0.0,0.0,11596.0,155
9996.0,9292.0,3611.0,12744.0,2313.0,0.0,0.0,11805.0,156
9998.0,9274.0,3606.0,12773.0,2437.0,0.0,0.0,11782.0,157
9999.0,9325.0,3645.0,12815.0,2412.0,0.0,0.0,11813.0,158
9999.0,9191.0,3745.0,12824.0,2352.0,0.0,0.0,11683.0,159
9999.0,9124.0,3759.0,12696.0,2379.0,0.0,0.0,11615.0,160
9999.0,9248.0,3669.0,12850.0,2313.0,0.0,0.0,11646.0,161
9997.0,9139.0,3725.0,12472.0,2325.0,0.0,0.0,11829.0,162
9997.0,9215.0,3585.0,12620.0,2405.0,0.0,0.0,11917.0,163
9990.0,9190.0,3632.0,12574.0,2319.0,0.0,0.0,11787.0,164
9996.0,9163.0,3661.0,12828.0,2368.0,0.0,0.0,11778.0,165
9999.0,9169.0,3678.0,12744.0,2325.0,0.0,0.0,11930.0,166
9999.0,9106.0,3703.0,12571.0,2313.0,0.0,0.0,11841.0,167
9994.0,9194.0,3752.0,12638.0,2341.0,0.0,0.0,11802.0,168
9998.0,9204.0,3585.0,12687.0,2294.0,0.0,0.0,11883.0,169
9999.0,9215.0,3587.0,12857.0,2346.0,0.0,0.0,11935.0,170
9999.0,9149.0,3597.0,12708.0,2404.0,0.0,0.0,11903.0,171
9996.0,9109.0,3609.0,12729.0,2352.0,0.0,0.0,11870.0,172
9999.0,9166.0,3682.0,12585.0,2303.0,0.0,0.0,11739.0,173
9999.0,9133.0,3701.0,12679.0,2302.0,0.0,0.0,11800.0,174
9989.0,9146.0,3700.0,12600.0,2371.0,0.0,0.0,11768.0,175
9999.0,9082.0,3697.0,12682.0,2369.0,0.0,0.0,11751.0,176
9997.0,8990.0,3705.0,12680.0,2394.0,0.0,0.0,11713.0,177
9989.0,9049.0,3594.0,12752.0,2351.0,0.0,0.0,11802.0,178
9994.0,9209.0,3544.0,12858.0,2402.0,0.0,0.0,11910.0,179
9999.0,9206.0,3590.0,12729.0,2394.0,0.0,0.0,11687.0,180
9999.0,9272.0,3619.0,12545.0,2331.0,0.0,0.0,11697.0,181
9999.0,9312.0,3571.0,12876.0,2352.0,0.0,0.0,11792.0,182
9991.0,9238.0,3700.0,12620.0,2380.0,0.0,0.0,11851.0,183
9999.0,9241.0,3709.0,12724.0,2358.0,0.0,0.0,11782.0,184
9996.0,9131.0,3805.0,12662.0,2348.0,0.0,0.0,11933.0,185
9999.0,9205.0,3715.0,12643.0,2279.0,0.0,0.0,12031.0,186
9993.0,9210.0,3694.0,12703.0,2379.0,0.0,0.0,11697.0,187
9999.0,9126.0,3689.0,12679.0,2402.0,0.0,0.0,11831.0,188
9990.0,9129.0,3677.0,12541.0,2342.0,0.0,0.0,11826.0,189
9994.0,9123.0,3681.0,12575.0,2399.0,0.0,0.0,11959.0,190
9999.0,9244.0,3593.0,12593.0,2341.0,0.0,0.0,11902.0,191
9999.0,9163.0,3674.0,12426.0,2320.0,0.0,0.0,11921.0,192
9999.0,9154.0,3682.0,12571.0,2440.0,0.0,0.0,11917.0,193
9992.0,9208.0,3667.0,12484.0,2372.0,0.0,0.0,12001.0,194
9999.0,9316.0,3633.0,12651.0,2361.0,0.0,0.0,11643.0,195
9989.0,9190.0,3701.0,12550.0,2403.0,0.0,0.0,11931.0,196
9999.0,9272.0,3641.0,12476.0,2390.0,0.0,0.0,11975.0,197
9992.0,9320.0,3657.0,12523.0,2309.0,0.0,0.0,11916.0,198
9999.0,9253.0,3676.0,12608.0,2334.0,0.0,0.0,11755.0,199
9985.0,9299.0,3668.0,12559.0,2387.0,0.0,0.0,11791.0,200
