Egg,Larva,Pupa,Fertile Male Adult,Fertile Female Adult,Sterile Male Adult,Sterile Female Adult,Mated Female Adult,Time
3447.0,1920.0,547.0,1022.0,292.0,0.0,0.0,625.0,47
4222.0,2166.0,619.0,1119.0,326.0,0.0,0.0,666.0,48
4168.0,2473.0,732.0,1288.0,346.0,0.0,0.0,727.0,49
4652.0,2865.0,803.0,1430.0,400.0,0.0,0.0,796.0,50
5044.0,3118.0,919.0,1624.0,458.0,0.0,0.0,875.0,51
5537.0,3494.0,998.0,1838.0,503.0,86829.0,136.0,933.0,52
6505.0,3869.0,1118.0,2029.0,565.0,77819.0,257.0,854.0,53
6763.0,4242.0,1215.0,2331.0,645.0,70453.0,437.0,841.0,54
7892.0,4656.0,1380.0,2537.0,707.0,63062.0,581.0,829.0,55
7941.0,5189.0,1603.0,2849.0,830.0,55452.0,769.0,826.0,56
7534.0,5685.0,1799.0,3197.0,920.0,48666.0,948.0,794.0,57
7037.0,6210.0,1869.0,3592.0,1076.0,42156.0,1130.0,812.0,58
7029.0,6526.0,2057.0,4027.0,1189.0,123563.0,1471.0,784.0,59
6851.0,6661.0,2293.0,4423.0,1253.0,109570.0,1724.0,768.0,60
6884.0,6696.0,2380.0,5043.0,1395.0,96791.0,2050.0,785.0,61
6516.0,6594.0,2615.0,5621.0,1521.0,84836.0,2348.0,754.0,62
5912.0,6555.0,2609.0,6161.0,1730.0,73485.0,2657.0,779.0,63
6254.0,6386.0,2647.0,6701.0,1813.0,63414.0,3007.0,811.0,64
5930.0,6136.0,2645.0,7349.0,1877.0,54196.0,3357.0,879.0,65
6059.0,5955.0,2648.0,7837.0,2038.0,132773.0,3747.0,865.0,66
6083.0,5675.0,2565.0,8392.0,2030.0,116691.0,4099.0,872.0,67
6436.0,5611.0,2442.0,8944.0,2134.0,102751.0,4460.0,909.0,68
6936.0,5545.0,2352.0,9339.0,2151.0,89152.0,4857.0,937.0,69
7001.0,5564.0,2351.0,9678.0,2183.0,76956.0,5119.0,973.0,70
6245.0,5719.0,2251.0,10105.0,2202.0,65907.0,5481.0,1103.0,71
6971.0,5869.0,2243.0,10339.0,2219.0,56222.0,5760.0,1109.0,72
7486.0,6037.0,2209.0,10634.0,2135.0,133758.0,6026.0,1151.0,73
7656.0,6219.0,2205.0,10942.0,2094.0,117754.0,6233.0,1166.0,74
8238.0,6277.0,2361.0,11143.0,2035.0,103157.0,6471.0,1189.0,75
8487.0,6539.0,2426.0,11397.0,2026.0,89524.0,6793.0,1230.0,76
8800.0,6838.0,2485.0,11532.0,2034.0,77097.0,6989.0,1307.0,77
9007.0,7119.0,2558.0,11731.0,2105.0,66166.0,7033.0,1384.0,78
9667.0,7402.0,2638.0,12053.0,2081.0,55666.0,7191.0,1456.0,79
9857.0,7661.0,2756.0,12262.0,2215.0,134045.0,7402.0,1442.0,80
9956.0,7953.0,2866.0,12563.0,2217.0,117763.0,7634.0,1495.0,81
10275.0,8304.0,2932.0,12843.0,2261.0,103540.0,7763.0,1584.0,82
11543.0,8555.0,3083.0,13050.0,2372.0,89522.0,7874.0,1643.0,83
12225.0,8878.0,3173.0,13311.0,2399.0,77267.0,8103.0,1712.0,84
11583.0,9334.0,3314.0,13745.0,2557.0,66538.0,8177.0,1844.0,85
11921.0,9748.0,3470.0,13958.0,2598.0,56557.0,8326.0,1949.0,86
12986.0,10185.0,3574.0,14421.0,2687.0,134479.0,8454.0,1937.0,87
13853.0,10669.0,3648.0,14756.0,2925.0,117618.0,8522.0,2029.0,88
15159.0,10965.0,3891.0,15136.0,2894.0,103317.0,8864.0,2080.0,89
15257.0,11391.0,4046.0,15410.0,2995.0,89754.0,9039.0,2133.0,90
16337.0,12095.0,4195.0,16033.0,3155.0,77782.0,9239.0,2270.0,91
16113.0,12819.0,4322.0,16609.0,3166.0,66314.0,9403.0,2411.0,92
16870.0,13485.0,4556.0,17101.0,3296.0,56303.0,9575.0,2568.0,93
16442.0,14023.0,4861.0,17679.0,3426.0,134338.0,9886.0,2618.0,94
18189.0,14531.0,5105.0,18284.0,3565.0,117783.0,10096.0,2680.0,95
19260.0,14969.0,5192.0,18976.0,3774.0,103286.0,10476.0,2832.0,96
20816.0,15329.0,5482.0,19599.0,3952.0,90038.0,10699.0,2966.0,97
21610.0,15957.0,5715.0,20262.0,4059.0,77509.0,10984.0,3224.0,98
22308.0,16738.0,6018.0,21054.0,4298.0,66475.0,11238.0,3443.0,99
22447.0,17466.0,6206.0,21788.0,4589.0,56309.0,11294.0,3609.0,100
24198.0,18412.0,6446.0,22710.0,4792.0,134385.0,11848.0,3836.0,101
25076.0,19266.0,6659.0,23658.0,4933.0,117893.0,12164.0,4020.0,102
27561.0,20127.0,6982.0,24441.0,4973.0,103358.0,12622.0,4231.0,103
29987.0,21027.0,7378.0,25699.0,5336.0,90014.0,12940.0,4559.0,104
32063.0,22257.0,7609.0,26718.0,5523.0,77629.0,13217.0,4929.0,105
32854.0,23671.0,7917.0,27740.0,5728.0,66177.0,13399.0,5329.0,106
33368.0,25258.0,8426.0,28824.0,5906.0,56379.0,13754.0,5811.0,107
36642.0,26833.0,8942.0,30038.0,6287.0,134267.0,14351.0,6002.0,108
40074.0,28076.0,9609.0,31145.0,6549.0,117874.0,14941.0,6314.0,109
43405.0,29986.0,9949.0,32681.0,6831.0,103034.0,15460.0,6705.0,110
46594.0,31775.0,10673.0,34231.0,7270.0,90003.0,15967.0,7221.0,111
49955.0,33909.0,11495.0,35721.0,7602.0,77495.0,16338.0,7901.0,112
49954.0,36460.0,12067.0,37588.0,8176.0,66106.0,16678.0,8603.0,113
49722.0,39353.0,12782.0,39455.0,8549.0,56240.0,16996.0,9450.0,114
49974.0,41621.0,13594.0,41799.0,9129.0,134337.0,17721.0,9792.0,115
49973.0,43110.0,14730.0,43928.0,9654.0,117634.0,18650.0,10410.0,116
49979.0,44218.0,15605.0,46348.0,10241.0,103460.0,19380.0,11349.0,117
49999.0,45151.0,16321.0,48955.0,10859.0,90059.0,19959.0,12222.0,118
49999.0,45854.0,16819.0,51949.0,11720.0,77685.0,20445.0,13390.0,119
49970.0,46000.0,17464.0,54481.0,12482.0,66071.0,20947.0,14698.0,120
49971.0,46008.0,18149.0,57673.0,13108.0,56230.0,21459.0,16195.0,121
49991.0,45843.0,18323.0,60786.0,13773.0,134679.0,22542.0,17086.0,122
49977.0,45800.0,18583.0,63727.0,14402.0,117911.0,23511.0,18377.0,123
49988.0,45809.0,18539.0,67255.0,14915.0,103250.0,24577.0,19448.0,124
49995.0,45894.0,18321.0,70978.0,15598.0,89798.0,25162.0,21241.0,125
49999.0,46088.0,18066.0,73983.0,16246.0,77368.0,25946.0,23226.0,126
49981.0,46134.0,18198.0,77837.0,16792.0,66377.0,26217.0,25000.0,127
49997.0,46359.0,18163.0,81386.0,17583.0,56235.0,26578.0,27385.0,128
49999.0,46275.0,18290.0,85048.0,18050.0,134180.0,27814.0,28617.0,129
49995.0,46068.0,18170.0,88782.0,18438.0,117513.0,28681.0,30461.0,130
49983.0,46157.0,18476.0,92152.0,19164.0,103375.0,29408.0,32413.0,131
49998.0,45822.0,18566.0,95824.0,19486.0,89883.0,29782.0,34457.0,132
49990.0,45739.0,18420.0,98701.0,19940.0,77766.0,30314.0,36822.0,133
49999.0,45657.0,18285.0,102394.0,20271.0,66257.0,30526.0,39234.0,134
49985.0,45829.0,18154.0,105370.0,20606.0,56202.0,30045.0,41965.0,135
49999.0,45803.0,18272.0,108167.0,20660.0,133995.0,31505.0,43388.0,136
49992.0,45816.0,18149.0,111293.0,20774.0,117158.0,32093.0,44984.0,137
49989.0,45696.0,18406.0,113876.0,20960.0,102642.0,32463.0,46874.0,138
49995.0,45809.0,18359.0,116197.0,20964.0,89242.0,32724.0,48855.0,139
49999.0,45929.0,18035.0,118842.0,21027.0,77440.0,32493.0,51088.0,140
49996.0,46105.0,18136.0,120199.0,20948.0,66226.0,32236.0,53463.0,141
49999.0,46006.0,18316.0,122721.0,20872.0,56376.0,32058.0,55345.0,142
49999.0,46013.0,18100.0,124298.0,20973.0,133883.0,32839.0,56662.0,143
49997.0,45846.0,18246.0,125879.0,20975.0,117832.0,33223.0,57688.0,144
49999.0,45917.0,18385.0,127692.0,21230.0,103315.0,33275.0,58948.0,145
49999.0,45921.0,18422.0,129173.0,21092.0,89727.0,33222.0,60348.0,146
49998.0,46092.0,18241.0,130494.0,21188.0,77560.0,32932.0,61951.0,147
49998.0,45909.0,18309.0,131548.0,20929.0,66451.0,32621.0,63620.0,148
49999.0,45956.0,18395.0,132614.0,21066.0,56277.0,31933.0,65287.0,149
49995.0,46103.0,18289.0,133331.0,21021.0,134662.0,32471.0,65275.0,150
